dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1638176400,9.2,92,8.0,7.6,0.0,1025.1,1001.5,43,0.02,0.09,2.11,301,4.2,7.4,0.299,1,2991.73,64.2,322.4,scattered clouds
1638180000,10.8,90,9.2,9.8,0.0,1025.5,1002.0,26,0.08,0.13,1.71,277,4.4,8.8,0.299,1,3600.0,167.7,519.4,scattered clouds
1638183600,11.9,82,8.8,9.9,0.1,1025.6,1002.2,99,0.12,0.26,3.26,313,6.8,9.9,0.3,1,3600.0,206.9,507.0,light rain
1638187200,11.5,82,8.5,9.7,0.0,1025.5,1002.1,90,0.14,0.25,2.7,321,7.2,10.5,0.295,1,3600.0,208.7,465.0,overcast clouds
1638190800,11.9,79,8.4,10.2,0.0,1025.1,1001.7,88,0.1,0.3,2.56,309,5.7,10.8,0.295,1,135.08,28.5,64.5,overcast clouds
1638194400,12.2,76,8.0,10.1,0.0,1024.7,1001.3,95,0.12,0.35,3.12,310,6.6,11.1,0.295,1,3600.0,70.5,181.1,overcast clouds
1638198000,11.8,76,7.8,9.8,0.0,1024.5,1001.1,100,0.08,0.33,2.87,299,6.6,11.0,0.294,1,1246.69,29.8,101.6,overcast clouds
1638201600,11.3,82,8.3,9.8,0.0,1024.7,1001.3,100,0.05,0.24,2.09,287,5.7,10.8,0.294,1,422.38,11.9,74.1,overcast clouds
1638205200,10.4,89,8.6,9.2,0.0,1024.6,1001.1,90,0.02,0.14,1.61,277,4.1,10.4,0.294,1,0.0,0.0,0.0,overcast clouds
1638208800,8.4,96,7.8,7.0,0.0,1025.0,1001.3,90,0.0,0.05,1.6,274,3.3,9.7,0.294,0,0.0,0.0,0.0,overcast clouds
1638212400,9.1,95,8.3,8.1,0.0,1025.1,1001.5,49,0.0,0.06,0.98,246,3.0,8.7,0.294,0,0.0,0.0,0.0,scattered clouds
1638216000,8.5,98,8.2,7.9,0.0,1025.6,1001.9,37,0.0,0.02,0.14,135,1.8,7.9,0.294,0,0.0,0.0,0.0,scattered clouds
1638219600,5.8,100,5.8,4.1,0.0,1025.4,1001.5,100,0.0,0.0,1.39,120,2.2,7.5,0.294,0,0.0,0.0,0.0,overcast clouds
1638223200,6.3,100,6.2,4.9,0.0,1025.7,1001.8,100,0.0,0.0,0.92,103,2.3,7.5,0.294,0,0.0,0.0,0.0,overcast clouds
1638226800,6.5,100,6.5,5.1,0.0,1025.9,1002.1,100,0.0,0.0,1.04,107,2.0,7.5,0.293,0,0.0,0.0,0.0,overcast clouds
1638230400,5.9,100,5.9,4.2,0.9,1026.1,1002.2,100,0.0,0.0,1.32,99,2.1,7.5,0.292,0,0.0,0.0,0.0,light rain
1638234000,5.9,99,5.7,4.2,0.0,1025.9,1002.0,100,0.0,0.01,1.2,90,2.5,7.3,0.292,0,0.0,0.0,0.0,overcast clouds
1638237600,6.4,98,6.2,4.7,0.0,1026.2,1002.3,100,0.0,0.02,1.5,90,3.1,7.3,0.292,0,0.0,0.0,0.0,overcast clouds
1638241200,6.4,99,6.2,4.7,0.0,1026.5,1002.6,100,0.0,0.01,1.5,90,3.1,7.3,0.292,0,0.0,0.0,0.0,overcast clouds
1638244800,6.5,100,6.4,4.8,0.0,1026.4,1002.5,100,0.0,0.0,1.43,102,3.0,7.3,0.291,0,0.0,0.0,0.0,overcast clouds
1638248400,6.2,100,6.2,4.7,0.0,1026.4,1002.5,91,0.0,0.0,1.22,99,3.0,7.3,0.291,0,0.0,0.0,0.0,overcast clouds
1638252000,4.6,100,4.6,2.5,0.0,1026.5,1002.5,100,0.0,0.0,1.58,72,3.1,6.8,0.291,0,0.0,0.0,0.0,overcast clouds
1638255600,3.8,100,3.8,1.7,0.0,1027.1,1003.0,17,0.0,0.0,1.39,60,2.6,6.3,0.291,0,0.0,0.0,0.0,few clouds
1638259200,3.9,99,3.8,2.0,0.0,1027.5,1003.4,2,0.01,0.01,0.92,77,2.5,6.1,0.291,1,0.0,0.0,0.0,clear sky
1638262800,5.9,95,5.1,4.0,0.0,1027.9,1004.0,1,0.02,0.05,1.53,79,3.3,6.5,0.291,1,2922.44,56.7,289.4,clear sky
1638266400,8.6,89,6.8,7.3,0.0,1028.2,1004.5,1,0.08,0.13,0.91,96,3.4,7.7,0.291,1,3600.0,159.5,498.7,clear sky
1638270000,11.2,77,7.3,10.3,0.0,1028.3,1004.8,0,0.15,0.31,0.5,143,3.2,9.4,0.29,1,3600.0,290.1,716.1,clear sky
1638273600,12.7,72,7.8,11.8,0.0,1028.1,1004.7,3,0.19,0.41,0.64,141,3.0,10.5,0.291,1,3600.0,353.2,791.6,clear sky
1638277200,13.8,66,7.5,12.7,0.0,1027.7,1004.4,0,0.21,0.55,0.85,159,3.4,11.8,0.29,1,3600.0,346.5,787.3,clear sky
1638280800,14.2,63,7.2,13.2,0.0,1027.2,1004.0,2,0.2,0.61,0.61,189,3.3,12.7,0.289,1,3600.0,305.3,787.9,clear sky
1638284400,14.2,62,7.0,13.4,0.0,1026.9,1003.7,0,0.15,0.62,0.22,243,2.8,13.0,0.288,1,3600.0,205.8,705.9,clear sky
1638288000,14.0,62,6.8,13.1,0.0,1027.0,1003.7,1,0.08,0.62,0.28,225,1.9,12.8,0.287,1,3600.0,91.4,574.5,clear sky
1638291600,12.8,67,6.9,11.3,0.0,1027.0,1003.6,0,0.03,0.48,1.49,250,1.9,11.7,0.287,1,2007.26,0.0,0.0,clear sky
1638295200,10.5,78,6.8,8.8,0.0,1027.5,1003.9,13,0.0,0.28,1.8,267,2.7,10.4,0.287,0,0.0,0.0,0.0,few clouds
1638298800,10.3,81,7.1,9.0,0.0,1027.9,1004.3,11,0.0,0.24,1.03,241,2.5,9.4,0.287,0,0.0,0.0,0.0,few clouds
1638302400,9.3,86,7.1,8.1,0.0,1028.1,1004.4,3,0.0,0.16,0.81,187,1.4,8.6,0.287,0,0.0,0.0,0.0,clear sky
1638306000,7.4,92,6.2,5.9,0.0,1028.4,1004.6,2,0.0,0.08,1.08,158,1.5,7.9,0.287,0,0.0,0.0,0.0,clear sky
1638309600,6.0,96,5.4,4.0,0.0,1028.4,1004.5,55,0.0,0.04,1.7,135,2.2,7.5,0.287,0,0.0,0.0,0.0,broken clouds
1638313200,6.8,94,5.9,4.9,0.0,1028.0,1004.1,82,0.0,0.06,1.78,128,2.4,7.5,0.287,0,0.0,0.0,0.0,broken clouds
1638316800,7.0,92,5.8,5.4,0.0,1028.0,1004.1,56,0.0,0.08,1.22,99,2.4,6.9,0.286,0,0.0,0.0,0.0,broken clouds
1638320400,6.2,93,5.2,4.2,0.0,1027.6,1003.7,95,0.0,0.07,1.68,107,2.0,6.8,0.286,0,0.0,0.0,0.0,overcast clouds
1638324000,7.6,88,5.8,6.2,0.0,1027.3,1003.5,100,0.0,0.13,0.73,106,2.1,6.8,0.286,0,0.0,0.0,0.0,overcast clouds
1638327600,7.7,88,5.9,6.4,0.0,1027.0,1003.2,100,0.0,0.12,0.71,135,1.5,7.3,0.286,0,0.0,0.0,0.0,overcast clouds
1638331200,8.1,87,6.0,6.4,0.0,1026.2,1002.5,100,0.0,0.14,1.42,141,2.6,7.7,0.286,0,0.0,0.0,0.0,overcast clouds
1638334800,8.4,85,6.0,7.1,0.0,1025.9,1002.2,100,0.0,0.17,0.6,180,2.4,7.8,0.286,0,0.0,0.0,0.0,overcast clouds
1638338400,8.3,89,6.6,7.0,0.0,1025.6,1001.9,100,0.0,0.12,0.73,164,1.9,8.1,0.286,0,0.0,0.0,0.0,overcast clouds
1638342000,8.4,86,6.3,7.0,0.0,1025.4,1001.7,93,0.0,0.15,0.9,180,2.7,8.2,0.286,0,0.0,0.0,0.0,overcast clouds
1638345600,8.6,84,6.1,7.1,0.0,1025.5,1001.8,100,0.02,0.18,1.03,151,2.5,8.3,0.286,1,0.0,0.0,0.0,overcast clouds
1638349200,9.0,85,6.7,7.6,0.0,1025.2,1001.6,100,0.02,0.17,1.17,160,2.9,8.5,0.286,1,0.0,0.0,0.0,overcast clouds
1638352800,9.5,87,7.4,8.0,0.1,1024.9,1001.3,100,0.03,0.16,1.66,155,3.2,8.8,0.288,1,0.0,0.0,0.0,light rain
1638356400,10.0,90,8.5,8.7,0.7,1024.4,1000.9,100,0.04,0.12,1.84,209,3.9,9.2,0.294,1,0.0,0.0,0.0,light rain
1638360000,10.3,96,9.7,9.1,0.5,1023.3,999.8,100,0.03,0.05,2.21,252,4.5,8.5,0.309,1,0.0,0.0,0.0,light rain
1638363600,10.3,95,9.5,9.1,0.1,1022.7,999.2,86,0.04,0.06,2.12,341,5.4,9.2,0.311,1,0.0,0.0,0.0,light rain
1638367200,10.8,90,9.3,9.8,0.0,1022.1,998.7,67,0.08,0.12,1.61,330,5.0,10.1,0.31,1,0.0,15.8,40.9,broken clouds
1638370800,11.5,86,9.2,9.9,0.1,1021.5,998.2,60,0.09,0.19,2.69,301,5.7,10.6,0.31,1,1102.09,28.1,96.7,light rain
1638374400,11.0,84,8.4,8.1,0.1,1021.6,998.2,54,0.06,0.21,4.83,320,9.3,10.5,0.311,1,1640.54,18.1,114.7,light rain
1638378000,10.0,86,7.7,7.5,0.0,1021.9,998.4,50,0.03,0.18,3.56,322,9.3,10.0,0.311,1,0.0,0.0,0.0,scattered clouds
1638381600,8.9,89,7.2,6.6,0.0,1022.0,998.4,52,0.0,0.12,2.98,320,7.4,9.4,0.31,0,0.0,0.0,0.0,broken clouds
1638385200,8.3,90,6.8,6.2,0.0,1022.2,998.6,37,0.0,0.11,2.5,323,6.4,8.8,0.31,0,0.0,0.0,0.0,scattered clouds
1638388800,8.0,90,6.5,6.0,0.0,1022.3,998.7,79,0.0,0.1,2.19,317,5.7,8.5,0.31,0,0.0,0.0,0.0,broken clouds
1638392400,7.0,91,5.7,5.1,0.0,1022.1,998.4,81,0.0,0.09,1.7,310,5.0,8.0,0.309,0,0.0,0.0,0.0,broken clouds
1638396000,6.5,92,5.4,4.5,0.0,1021.6,997.9,96,0.0,0.07,1.66,295,4.3,7.6,0.309,0,0.0,0.0,0.0,overcast clouds
1638399600,6.1,93,5.1,4.0,0.0,1021.1,997.3,100,0.0,0.07,1.75,301,4.2,7.3,0.309,0,0.0,0.0,0.0,overcast clouds
1638403200,7.4,92,6.1,5.5,0.0,1020.0,996.4,100,0.0,0.08,1.72,306,4.2,8.0,0.308,0,0.0,0.0,0.0,overcast clouds
1638406800,7.9,90,6.4,5.9,0.5,1019.1,995.5,98,0.0,0.1,2.13,311,4.9,8.0,0.312,0,0.0,0.0,0.0,light rain
1638410400,8.1,91,6.7,6.1,0.7,1018.8,995.2,100,0.0,0.1,2.19,317,5.2,7.9,0.321,0,0.0,0.0,0.0,light rain
1638414000,8.3,89,6.6,5.9,0.6,1018.6,995.1,100,0.0,0.12,3.0,330,6.4,7.9,0.329,0,0.0,0.0,0.0,light rain
1638417600,8.2,85,5.8,5.1,0.2,1018.5,995.0,31,0.01,0.17,3.96,344,8.0,7.8,0.33,0,0.0,0.0,0.0,light rain
1638421200,7.3,87,5.2,4.2,0.0,1018.6,995.0,22,0.0,0.14,3.79,342,8.2,7.5,0.329,0,0.0,0.0,0.0,few clouds
1638424800,6.6,87,4.7,3.6,0.0,1018.8,995.1,4,0.0,0.12,3.32,344,8.0,7.1,0.328,0,0.0,0.0,0.0,clear sky
1638428400,6.2,88,4.4,3.5,0.0,1019.7,996.0,14,0.0,0.11,2.69,345,7.3,6.7,0.327,0,0.0,0.0,0.0,few clouds
1638432000,5.1,90,3.6,2.6,0.0,1020.5,996.7,20,0.01,0.09,1.92,332,6.1,6.3,0.327,1,0.0,0.0,0.0,few clouds
1638435600,7.3,85,4.9,4.8,0.0,1021.7,998.0,6,0.03,0.16,2.48,320,4.9,6.6,0.326,1,2786.53,81.0,426.6,clear sky
1638439200,8.9,80,5.7,6.6,0.0,1022.3,998.7,14,0.08,0.23,2.44,305,5.4,7.7,0.325,1,3600.0,197.2,628.3,few clouds
1638442800,10.1,72,5.3,7.4,0.0,1023.0,999.5,22,0.14,0.35,3.09,335,6.8,8.9,0.324,1,3600.0,296.2,741.3,few clouds
1638446400,11.3,60,3.8,8.0,0.0,1022.9,999.5,49,0.18,0.53,3.51,355,8.0,9.8,0.309,1,3600.0,314.1,711.9,scattered clouds
1638450000,12.1,55,3.2,8.0,0.0,1022.7,999.4,48,0.21,0.64,4.77,350,9.3,10.6,0.307,1,3600.0,303.4,696.2,scattered clouds
1638453600,11.8,57,3.6,7.8,0.0,1022.6,999.3,99,0.16,0.59,4.68,344,10.0,10.9,0.306,1,3600.0,109.5,285.3,overcast clouds
1638457200,11.6,59,4.0,7.9,0.0,1022.4,999.1,73,0.14,0.56,4.43,335,9.4,11.0,0.305,1,3600.0,114.8,397.6,broken clouds
1638460800,10.7,68,4.9,7.1,0.0,1023.1,999.7,67,0.09,0.42,4.52,325,9.4,10.8,0.304,1,3600.0,50.1,319.3,broken clouds
1638464400,9.5,71,4.6,6.1,0.0,1023.8,1000.2,30,0.05,0.34,4.1,326,8.9,10.2,0.303,1,1288.69,0.0,0.0,scattered clouds
1638468000,8.4,75,4.3,5.1,0.0,1024.6,1000.9,1,0.02,0.27,3.7,322,8.0,9.5,0.303,0,0.0,0.0,0.0,clear sky
1638471600,7.5,80,4.2,4.5,0.0,1025.3,1001.5,4,0.01,0.21,3.14,329,7.4,8.8,0.302,0,0.0,0.0,0.0,clear sky
1638475200,6.7,83,4.1,4.0,0.0,1025.9,1002.1,2,0.0,0.16,2.56,329,6.4,8.2,0.302,0,0.0,0.0,0.0,clear sky
1638478800,6.0,87,3.9,3.5,0.0,1026.3,1002.4,15,0.0,0.12,2.06,331,5.5,7.7,0.302,0,0.0,0.0,0.0,few clouds
1638482400,5.0,89,3.3,2.4,0.0,1026.5,1002.5,4,0.0,0.1,2.01,333,4.6,7.1,0.302,0,0.0,0.0,0.0,clear sky
1638486000,4.1,90,2.7,1.3,0.0,1026.6,1002.5,3,0.0,0.08,2.16,347,4.2,6.6,0.301,0,0.0,0.0,0.0,clear sky
1638489600,4.3,90,2.8,1.2,0.0,1027.2,1003.1,2,0.0,0.08,2.69,345,4.3,5.9,0.3,0,0.0,0.0,0.0,clear sky
1638493200,3.7,90,2.2,0.9,0.0,1027.0,1002.9,17,0.0,0.08,2.06,346,5.4,5.6,0.3,0,0.0,0.0,0.0,few clouds
1638496800,3.5,91,2.1,0.7,0.0,1026.8,1002.7,2,0.0,0.07,2.0,357,4.3,5.4,0.3,0,0.0,0.0,0.0,clear sky
1638500400,3.7,91,2.4,1.0,0.0,1026.8,1002.7,88,0.0,0.07,1.92,9,4.3,5.4,0.3,0,0.0,0.0,0.0,overcast clouds
1638504000,5.6,82,2.9,3.4,0.0,1026.8,1002.9,92,0.0,0.16,1.13,45,4.3,5.2,0.299,0,0.0,0.0,0.0,overcast clouds
1638507600,5.7,82,2.9,3.9,0.0,1026.9,1003.0,85,0.0,0.16,0.36,124,2.9,5.5,0.299,0,0.0,0.0,0.0,overcast clouds
1638511200,5.7,84,3.1,4.0,0.0,1026.9,1003.0,89,0.0,0.15,0.28,135,2.0,5.7,0.299,0,0.0,0.0,0.0,overcast clouds
1638514800,5.1,88,3.2,3.0,0.0,1027.1,1003.1,90,0.0,0.11,0.92,131,2.2,5.8,0.299,0,0.0,0.0,0.0,overcast clouds
1638518400,5.3,87,3.3,3.2,0.0,1027.5,1003.5,90,0.01,0.12,1.08,112,2.3,5.8,0.299,1,0.0,0.0,0.0,overcast clouds
1638522000,6.9,81,3.9,4.8,0.0,1027.8,1003.9,90,0.02,0.19,1.28,141,2.4,6.3,0.298,1,1754.54,30.1,160.9,overcast clouds
1638525600,8.7,78,5.1,7.0,0.0,1028.2,1004.5,90,0.06,0.25,0.95,162,2.7,7.3,0.298,1,3600.0,72.9,234.4,overcast clouds
1638529200,10.3,72,5.4,8.6,0.0,1028.2,1004.6,90,0.11,0.35,1.0,180,3.3,8.6,0.297,1,3600.0,138.8,349.7,overcast clouds
1638532800,9.6,75,5.4,8.1,0.0,1028.3,1004.7,100,0.14,0.3,0.76,203,3.4,7.7,0.299,1,3600.0,165.5,377.0,overcast clouds
1638536400,9.5,78,5.9,8.0,0.0,1027.7,1004.1,100,0.05,0.26,0.91,174,2.2,8.2,0.299,1,0.0,3.0,6.8,overcast clouds
1638540000,9.8,79,6.3,8.3,0.1,1027.1,1003.5,100,0.06,0.26,1.2,175,2.8,8.6,0.299,1,0.0,2.8,7.3,light rain
1638543600,9.8,82,6.8,8.4,0.2,1026.7,1003.1,100,0.04,0.22,1.1,185,2.9,8.8,0.3,1,0.0,0.0,0.0,light rain
1638547200,9.7,86,7.5,8.7,0.2,1026.8,1003.2,100,0.03,0.16,0.71,172,2.3,8.8,0.302,1,0.0,0.7,4.5,light rain
1638550800,9.1,91,7.7,8.0,0.3,1027.1,1003.4,100,0.02,0.1,1.02,169,2.2,8.7,0.304,1,0.0,0.0,0.0,light rain
1638554400,9.2,91,7.9,8.0,0.1,1027.0,1003.4,100,0.0,0.1,1.26,162,2.6,8.6,0.305,0,0.0,0.0,0.0,light rain
1638558000,9.2,93,8.1,8.1,0.1,1026.7,1003.1,100,0.0,0.08,1.26,162,2.9,8.5,0.306,0,0.0,0.0,0.0,light rain
1638561600,9.2,94,8.4,8.3,0.5,1026.7,1003.1,100,0.0,0.07,0.95,162,2.7,8.5,0.312,0,0.0,0.0,0.0,light rain
1638565200,9.4,94,8.5,8.2,0.2,1026.7,1003.1,100,0.0,0.07,1.6,180,3.2,8.5,0.315,0,0.0,0.0,0.0,light rain
1638568800,9.7,96,9.0,8.2,0.1,1026.4,1002.8,100,0.0,0.05,2.45,192,4.7,8.7,0.316,0,0.0,0.0,0.0,light rain
1638572400,10.0,96,9.4,8.4,0.1,1026.0,1002.4,100,0.0,0.04,2.79,195,5.5,8.9,0.317,0,0.0,0.0,0.0,light rain
1638576000,9.8,96,9.1,7.8,0.6,1026.1,1002.5,100,0.0,0.05,3.3,194,6.2,9.2,0.314,0,0.0,0.0,0.0,light rain
1638579600,10.0,96,9.4,7.9,0.5,1025.6,1002.0,100,0.0,0.05,3.7,199,7.3,9.3,0.32,0,0.0,0.0,0.0,light rain
1638583200,10.2,96,9.6,8.1,0.1,1025.0,1001.5,100,0.0,0.05,3.83,200,7.7,9.4,0.321,0,0.0,0.0,0.0,light rain
1638586800,10.3,97,9.8,8.2,1.3,1024.7,1001.2,100,0.0,0.04,3.99,202,7.9,9.5,0.339,0,0.0,0.0,0.0,light rain
1638590400,10.5,97,10.1,8.2,0.6,1024.0,1000.5,100,0.0,0.03,4.39,204,8.6,9.6,0.346,0,0.0,0.0,0.0,light rain
1638594000,10.9,97,10.5,9.1,1.0,1023.4,1000.0,100,0.0,0.03,3.81,210,8.6,9.8,0.358,0,0.0,0.0,0.0,light rain
1638597600,11.3,98,11.0,9.8,5.9,1023.1,999.7,100,0.0,0.03,3.47,224,7.5,10.0,0.427,0,0.0,0.0,0.0,moderate rain
1638601200,12.1,98,11.8,10.6,2.8,1023.1,999.8,100,0.0,0.02,3.98,245,8.3,10.3,0.417,0,0.0,0.0,0.0,moderate rain
1638604800,12.3,99,12.1,11.2,0.5,1023.3,1000.0,93,0.01,0.02,3.45,260,8.1,10.7,0.407,1,0.0,0.0,0.0,light rain
1638608400,12.6,99,12.4,11.9,0.0,1024.1,1000.8,90,0.02,0.02,2.83,302,6.9,11.0,0.398,1,0.0,0.0,0.0,overcast clouds
1638612000,12.8,97,12.3,12.0,0.0,1025.2,1001.9,90,0.03,0.04,2.9,316,5.7,11.3,0.392,1,0.0,0.0,0.0,overcast clouds
1638615600,13.4,88,11.4,12.0,0.1,1025.8,1002.5,24,0.1,0.19,3.69,327,7.8,11.9,0.388,1,3600.0,139.0,352.3,light rain
1638619200,14.1,81,10.9,12.3,0.0,1025.8,1002.6,14,0.16,0.3,4.03,337,9.8,12.6,0.382,1,3600.0,228.0,522.3,few clouds
1638622800,14.5,71,9.2,12.3,0.0,1025.5,1002.3,8,0.2,0.48,3.8,333,8.5,13.2,0.378,1,3600.0,327.2,757.8,clear sky
1638626400,14.6,65,8.1,12.2,0.0,1025.3,1002.1,39,0.2,0.58,3.72,329,8.0,13.5,0.374,1,3600.0,298.9,785.5,scattered clouds
1638630000,14.4,63,7.3,11.4,0.0,1025.2,1002.0,67,0.17,0.61,4.47,326,9.1,13.5,0.37,1,3600.0,188.7,659.3,broken clouds
1638633600,12.9,71,7.8,10.2,0.0,1025.8,1002.5,4,0.09,0.43,4.1,315,9.2,13.0,0.367,1,3600.0,66.7,429.8,clear sky
1638637200,11.4,78,7.7,9.2,0.0,1026.6,1003.1,43,0.03,0.3,3.08,306,8.0,12.2,0.365,1,1934.81,0.0,0.0,scattered clouds
1638640800,10.1,89,8.4,8.3,0.0,1027.0,1003.4,51,0.0,0.13,2.52,304,6.3,11.4,0.363,0,0.0,0.0,0.0,broken clouds
1638644400,9.4,94,8.4,7.9,0.0,1027.3,1003.7,18,0.0,0.07,2.06,299,5.4,10.7,0.362,0,0.0,0.0,0.0,few clouds
1638648000,8.9,94,7.9,7.2,0.0,1028.1,1004.4,10,0.0,0.07,2.19,317,5.0,10.2,0.361,0,0.0,0.0,0.0,clear sky
1638651600,7.7,93,6.7,6.0,0.0,1028.4,1004.6,8,0.0,0.07,1.78,322,5.1,9.6,0.359,0,0.0,0.0,0.0,clear sky
1638655200,6.1,95,5.3,3.8,0.0,1028.6,1004.7,5,0.0,0.05,2.13,319,4.3,8.9,0.358,0,0.0,0.0,0.0,clear sky
1638658800,5.3,95,4.5,2.8,0.0,1028.6,1004.6,36,0.0,0.05,2.34,310,4.6,8.2,0.357,0,0.0,0.0,0.0,scattered clouds
1638662400,6.0,89,4.4,3.1,0.0,1028.5,1004.5,59,0.0,0.1,3.08,306,4.6,8.0,0.355,0,0.0,0.0,0.0,broken clouds
1638666000,6.9,88,5.1,4.8,0.0,1028.2,1004.3,90,0.0,0.12,1.89,302,5.3,7.9,0.354,0,0.0,0.0,0.0,overcast clouds
1638669600,7.3,87,5.4,5.3,0.0,1027.6,1003.8,91,0.0,0.13,1.75,283,4.2,7.9,0.353,0,0.0,0.0,0.0,overcast clouds
1638673200,8.2,81,5.1,6.1,0.0,1027.6,1003.9,92,0.0,0.21,1.75,294,4.1,8.0,0.352,0,0.0,0.0,0.0,overcast clouds
1638676800,8.2,79,4.9,5.7,0.0,1027.6,1003.9,85,0.01,0.22,2.48,313,5.5,7.9,0.351,0,0.0,0.0,0.0,overcast clouds
1638680400,7.9,82,5.0,5.6,0.0,1027.5,1003.7,60,0.0,0.19,2.25,302,5.5,7.9,0.35,0,0.0,0.0,0.0,broken clouds
1638684000,7.6,84,5.2,5.4,0.0,1027.4,1003.6,48,0.0,0.16,1.97,300,5.3,7.8,0.35,0,0.0,0.0,0.0,scattered clouds
1638687600,6.5,87,4.5,4.1,0.0,1027.5,1003.6,69,0.0,0.13,2.1,295,4.9,7.4,0.349,0,0.0,0.0,0.0,broken clouds
1638691200,6.7,86,4.5,4.3,0.0,1027.5,1003.6,22,0.02,0.14,2.06,299,4.9,7.2,0.348,1,0.0,0.0,0.0,few clouds
1638694800,9.5,80,6.1,7.2,0.0,1027.8,1004.2,22,0.03,0.24,2.44,305,5.2,7.6,0.348,1,2591.54,66.5,367.3,few clouds
1638698400,11.6,76,7.5,9.6,0.0,1028.2,1004.7,38,0.09,0.33,2.72,306,6.3,8.8,0.347,1,3600.0,158.9,519.9,scattered clouds
1638702000,12.4,69,6.9,8.5,0.0,1028.3,1004.9,77,0.14,0.45,6.08,333,11.7,9.9,0.345,1,3600.0,214.8,548.0,broken clouds
1638705600,12.2,71,7.2,8.9,0.0,1027.8,1004.4,80,0.15,0.41,4.92,331,11.9,10.6,0.346,1,3600.0,175.0,402.9,broken clouds
1638709200,12.8,66,6.7,9.1,0.1,1027.4,1004.0,91,0.17,0.5,5.63,327,11.1,11.3,0.345,1,3600.0,207.1,481.5,light rain
1638712800,12.5,69,7.0,8.8,0.0,1027.3,1003.9,100,0.14,0.45,5.7,322,11.3,11.5,0.344,1,3600.0,113.3,298.8,overcast clouds
1638716400,12.1,70,6.8,8.5,0.0,1027.2,1003.8,98,0.11,0.42,5.34,322,11.3,11.4,0.343,1,2045.7,36.5,128.2,overcast clouds
1638720000,11.7,75,7.4,8.8,0.0,1027.8,1004.3,100,0.07,0.35,4.2,322,10.3,11.3,0.342,1,0.0,4.2,27.0,overcast clouds
1638723600,10.9,79,7.3,8.5,0.0,1028.2,1004.7,64,0.04,0.28,3.34,309,8.3,10.9,0.341,1,0.0,0.0,0.0,broken clouds
1638727200,9.5,87,7.5,7.3,0.0,1028.6,1004.9,36,0.0,0.15,2.91,311,6.9,10.2,0.341,0,0.0,0.0,0.0,scattered clouds
1638730800,8.9,90,7.4,7.1,0.0,1028.9,1005.2,100,0.0,0.11,2.13,311,6.2,9.7,0.34,0,0.0,0.0,0.0,overcast clouds
1638734400,8.3,91,6.9,6.5,0.0,1029.0,1005.2,100,0.0,0.1,2.0,307,5.0,9.2,0.34,0,0.0,0.0,0.0,overcast clouds
1638738000,6.9,93,5.9,4.8,0.0,1029.1,1005.2,61,0.0,0.07,2.14,307,4.7,8.7,0.34,0,0.0,0.0,0.0,broken clouds
1638741600,6.9,92,5.7,4.8,0.0,1029.2,1005.3,47,0.0,0.08,1.99,288,4.5,8.0,0.339,0,0.0,0.0,0.0,scattered clouds
1638745200,8.0,90,6.4,6.2,0.0,1029.2,1005.4,95,0.0,0.11,1.61,263,3.8,7.6,0.339,0,0.0,0.0,0.0,overcast clouds
1638748800,6.7,96,6.2,4.5,0.0,1029.5,1005.6,15,0.0,0.04,2.41,265,3.2,8.7,0.337,0,0.0,0.0,0.0,few clouds
1638752400,6.2,97,5.7,4.0,0.0,1029.3,1005.3,75,0.0,0.03,2.14,281,4.5,8.1,0.336,0,0.0,0.0,0.0,broken clouds
1638756000,7.7,95,7.0,6.2,0.0,1029.2,1005.4,100,0.0,0.05,1.58,288,4.0,8.1,0.336,0,0.0,0.0,0.0,overcast clouds
1638759600,8.8,93,7.8,7.8,0.1,1029.4,1005.7,100,0.0,0.08,0.95,198,3.2,8.4,0.337,0,0.0,0.0,0.0,light rain
